colour	x	y	showSelectedlegendcolour	PANEL	fill
#FB61D7	41.8539024390244	6.616	Sub-Saharan Africa (all income levels)	2	#FB61D7
#C49A00	73.4743902439024	2.213	Europe & Central Asia (all income levels)	2	#C49A00
#F8766D	66.0871951219512	5.256	East Asia & Pacific (all income levels)	2	#F8766D
#C49A00	68.9780487804878	2.314	Europe & Central Asia (all income levels)	2	#C49A00
#C49A00	70.2945609756098	2.96	Europe & Central Asia (all income levels)	2	#C49A00
#FB61D7	31.7149512195122	6.035	Sub-Saharan Africa (all income levels)	2	#FB61D7
#FB61D7	39.0632682926829	6.722	Sub-Saharan Africa (all income levels)	2	#FB61D7
#FB61D7	36.3862195121951	7.252	Sub-Saharan Africa (all income levels)	2	#FB61D7
#53B400	60.038	6.594	Latin America & Caribbean (all income levels)	2	#53B400
#FB61D7	51.075756097561	6.263	Sub-Saharan Africa (all income levels)	2	#FB61D7
#53B400	52.0206585365854	6.749	Latin America & Caribbean (all income levels)	2	#53B400
#00C094	53.4194878048781	7.497	Middle East & North Africa (all income levels)	2	#00C094
#FB61D7	44.5348780487805	6.73	Sub-Saharan Africa (all income levels)	2	#FB61D7
#FB61D7	40.6212682926829	6.269	Sub-Saharan Africa (all income levels)	2	#FB61D7
#FB61D7	40.1329268292683	6.57	Sub-Saharan Africa (all income levels)	2	#FB61D7
#F8766D	55.8388292682927	6.151	East Asia & Pacific (all income levels)	2	#F8766D
#C49A00	56.5784878048781	6.266	Europe & Central Asia (all income levels)	2	#C49A00
#F8766D	34.2275609756098	6.376	East Asia & Pacific (all income levels)	2	#F8766D
#C49A00	54.8558048780488	6.537	Europe & Central Asia (all income levels)	2	#C49A00
#00C094	48.8238048780488	7.215	Middle East & North Africa (all income levels)	2	#00C094
#F8766D	61.7327073170732	7.346	East Asia & Pacific (all income levels)	2	#F8766D
#C49A00	48.3524390243903	6.091	Europe & Central Asia (all income levels)	2	#C49A00
#53B400	63.7634146341464	5.141	Latin America & Caribbean (all income levels)	2	#53B400
#FB61D7	43.9072926829268	6.806	Sub-Saharan Africa (all income levels)	2	#FB61D7
#C49A00	70.2282195121951	2.17	Europe & Central Asia (all income levels)	2	#C49A00
#FB61D7	44.5325365853659	7.019	Sub-Saharan Africa (all income levels)	2	#FB61D7
#00B6EB	70.2707317073171	3.62	North America	2	#00B6EB
#53B400	68.0239756097561	2.887	Latin America & Caribbean (all income levels)	2	#53B400
#C49A00	59.3021463414634	6.755	Europe & Central Asia (all income levels)	2	#C49A00
#53B400	54.8780975609756	7.155	Latin America & Caribbean (all income levels)	2	#53B400
#53B400	59.0864390243903	6.637	Latin America & Caribbean (all income levels)	2	#53B400
#53B400	64.1015609756098	5.534	Latin America & Caribbean (all income levels)	2	#53B400
#F8766D	44.6906341463415	7.189	East Asia & Pacific (all income levels)	2	#F8766D
#F8766D	47.0880975609756	7.12	East Asia & Pacific (all income levels)	2	#F8766D
#F8766D	50.469512195122	7.343	East Asia & Pacific (all income levels)	2	#F8766D
#00C094	38.0583658536585	7.308	Middle East & North Africa (all income levels)	2	#00C094
#FB61D7	49.4298048780488	6.391	Sub-Saharan Africa (all income levels)	2	#FB61D7
#FB61D7	45.487512195122	7.071	Sub-Saharan Africa (all income levels)	2	#FB61D7
#FB61D7	51.9149512195122	7.215	Sub-Saharan Africa (all income levels)	2	#FB61D7
#00C094	53.7608292682927	6.893	Middle East & North Africa (all income levels)	3	#00C094
#A58AFF	31.8320243902439	7.7	South Asia	3	#A58AFF
#C49A00	64.1623414634146	5.808	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	66.701487804878	4.435	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	33.7870975609756	7.385	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	65.389243902439	3.089	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	69.309512195122	2.798	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	70.9424390243903	3.442	East Asia & Pacific (all income levels)	3	#F8766D
#53B400	66.3655365853659	4.471	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	61.6445853658537	5.591	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	61.5188292682927	3.849	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	65.6108048780488	4.269	Latin America & Caribbean (all income levels)	3	#53B400
#A58AFF	48.8019024390244	6.79	South Asia	3	#A58AFF
#C49A00	70.219512195122	2.592	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	36.8775609756098	6.344	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	69.4919512195122	2.24	Europe & Central Asia (all income levels)	3	#C49A00
#00C094	54.6219756097561	7.168	Middle East & North Africa (all income levels)	3	#00C094
#FB61D7	41.8668780487805	6.801	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	36.179243902439	6.394	Sub-Saharan Africa (all income levels)	3	#FB61D7
#F8766D	63.4029756097561	6.448	East Asia & Pacific (all income levels)	3	#F8766D
#53B400	43.2725365853659	6.648	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	55.411756097561	6.143	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	63.9529512195122	4.45	Latin America & Caribbean (all income levels)	3	#53B400
#A58AFF	37.5782195121951	6.67	South Asia	3	#A58AFF
#FB61D7	51.2455365853659	6.649	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	68.8120487804878	2.5	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	61.8984878048781	6.46	Latin America & Caribbean (all income levels)	3	#53B400
#00B6EB	71.3670731707317	3.681	North America	3	#00B6EB
#FB61D7	41.451512195122	6.03	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	37.3187804878049	5.891	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	49.8399756097561	5.967	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	71.1960975609756	2.464	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	40.7545365853659	7.501	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	57.8295609756098	5.463	Latin America & Caribbean (all income levels)	3	#53B400
#FB61D7	42.4059512195122	5.866	Sub-Saharan Africa (all income levels)	3	#FB61D7
#F8766D	44.7041951219512	5.602	East Asia & Pacific (all income levels)	3	#F8766D
#53B400	57.7348536585366	6.776	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	62.7389512195122	7.221	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	64.9006829268293	4.509	Latin America & Caribbean (all income levels)	3	#53B400
#FB61D7	49.1239512195122	6.953	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	70.2499756097561	3.421	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	69.7868292682927	2.12	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	70.0100975609756	2.44	Europe & Central Asia (all income levels)	3	#C49A00
#00C094	39.4818292682927	7.805	Middle East & North Africa (all income levels)	3	#00C094
#C49A00	72.319756097561	2.544	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	53.232243902439	7.404	Latin America & Caribbean (all income levels)	3	#53B400
#00C094	48.0688536585366	7.364	Middle East & North Africa (all income levels)	3	#00C094
#53B400	54.3500975609756	6.708	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	69.0655365853658	1.96	Europe & Central Asia (all income levels)	3	#C49A00
#00C094	46.7697073170732	6.584	Middle East & North Africa (all income levels)	3	#00C094
#FB61D7	39.9479756097561	6.84	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	69.5190243902439	2.796	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	39.6971463414634	6.885	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	68.5778048780488	2.637	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	56.8113658536585	6.085	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	58.3835853658537	6.905	East Asia & Pacific (all income levels)	3	#F8766D
#C49A00	70.3146341463415	2.89	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	40.3700975609756	4.207	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	70.9268292682927	2.859	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	63.3108292682927	6.442	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	64.2297073170732	2.95	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	46.6138048780488	6.827	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	34.0109756097561	5.672	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	32.5340975609756	6.489	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	37.3319268292683	5.529	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	69.3679024390244	2.234	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	46.8214634146342	6.49	Latin America & Caribbean (all income levels)	3	#53B400
#F8766D	62.2191951219512	5.984	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	35.0500731707317	5.67	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	53.4889512195122	6.291	Latin America & Caribbean (all income levels)	3	#53B400
#F8766D	68.1300975609756	5.18	East Asia & Pacific (all income levels)	3	#F8766D
#53B400	47.5879756097561	7.443	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	66.8070487804878	2.273	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	43.2229512195122	6.302	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	67.8658536585366	1.79	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	46.5567073170732	5.645	East Asia & Pacific (all income levels)	3	#F8766D
#C49A00	70.0879756097561	3.921	Europe & Central Asia (all income levels)	3	#C49A00
#00C094	72.1121951219512	3.85	Middle East & North Africa (all income levels)	3	#00C094
#A58AFF	43.757756097561	5.842	South Asia	3	#A58AFF
#00C094	50.976756097561	6.514	Middle East & North Africa (all income levels)	3	#00C094
#00C094	46.0850731707317	6.933	Middle East & North Africa (all income levels)	3	#00C094
#C49A00	73.7219512195122	3.983	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	69.149756097561	2.463	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	70.8300975609756	2.525	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	65.2797804878049	5.627	Latin America & Caribbean (all income levels)	3	#53B400
#00C094	55.2555609756098	7.904	Middle East & North Africa (all income levels)	3	#00C094
#F8766D	68.5948780487805	2.01	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	47.652243902439	8.042	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	56.9863414634146	5.314	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	43.4316829268293	6.31	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	44.2339756097561	6.897	Sub-Saharan Africa (all income levels)	3	#FB61D7
#F8766D	56.2178048780488	3.568	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	54.4830731707317	5.789	East Asia & Pacific (all income levels)	3	#F8766D
#00C094	62.6799756097561	7.312	Middle East & North Africa (all income levels)	3	#00C094
#C49A00	59.1315609756098	4.437	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	44.3913658536585	5.966	East Asia & Pacific (all income levels)	3	#F8766D
#00C094	61.9509512195122	5.697	Middle East & North Africa (all income levels)	3	#00C094
#53B400	58.7473902439024	6.88	Latin America & Caribbean (all income levels)	3	#53B400
#A58AFF	58.5498292682927	5.299	South Asia	3	#A58AFF
#FB61D7	38.3846585365854	6.453	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	47.3924878048781	5.82	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	69.0953658536585	2.45	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	68.8736585365854	2.369	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	69.430487804878	1.91	Europe & Central Asia (all income levels)	3	#C49A00
#00C094	47.6686829268293	7.156	Middle East & North Africa (all income levels)	3	#00C094
#00C094	47.5995853658537	7.159	Middle East & North Africa (all income levels)	3	#00C094
#C49A00	62.534756097561	3.178	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	63.4125853658537	2.57	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	40.6787073170732	7.3	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	61.9580731707317	3.865	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	30.6864634146342	6.747	Sub-Saharan Africa (all income levels)	3	#FB61D7
#F8766D	43.9551707317073	6.091	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	50.508243902439	7.347	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	66.0570731707317	4.525	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	42.9639024390244	6.794	Sub-Saharan Africa (all income levels)	3	#FB61D7
#00C094	68.2047804878049	3.237	Middle East & North Africa (all income levels)	3	#00C094
#FB61D7	60.6444146341463	6.124	Sub-Saharan Africa (all income levels)	3	#FB61D7
#A58AFF	38.5128780487805	7.118	South Asia	3	#A58AFF
#FB61D7	38.2131707317073	6.979	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	58.1572926829268	6.771	Latin America & Caribbean (all income levels)	3	#53B400
#F8766D	60.4054878048781	6.213	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	35.9122682926829	6.601	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	48.1010975609756	6.184	Sub-Saharan Africa (all income levels)	3	#FB61D7
#F8766D	59.4390243902439	6.01	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	37.9491707317073	7.109	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	39.2456829268293	6.346	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	48.236243902439	7.179	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	73.3239024390244	3.176	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	73.4480487804878	2.887	Europe & Central Asia (all income levels)	3	#C49A00
#A58AFF	39.2014146341463	6.102	South Asia	3	#A58AFF
#F8766D	71.2317073170732	4.107	East Asia & Pacific (all income levels)	3	#F8766D
#00C094	43.6146097560976	7.251	Middle East & North Africa (all income levels)	3	#00C094
#53B400	61.7543902439024	5.933	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	48.7038780487805	6.86	Latin America & Caribbean (all income levels)	3	#53B400
#F8766D	57.1358292682927	6.529	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	39.7173902439024	6.278	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	58.4254634146342	7.02	East Asia & Pacific (all income levels)	3	#F8766D
#A58AFF	48.004	6.6	South Asia	3	#A58AFF
#C49A00	67.4268292682927	2.72	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	69.3397317073171	4.411	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	63.8908780487805	3.213	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	64.0785365853659	6.472	Latin America & Caribbean (all income levels)	3	#53B400
#00C094	61.0786585365854	6.977	Middle East & North Africa (all income levels)	3	#00C094
#C49A00	66.6350487804878	2.04	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	68.141512195122	2.36	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	42.8038048780488	8.153	Sub-Saharan Africa (all income levels)	3	#FB61D7
#00C094	46.1121707317073	7.243	Middle East & North Africa (all income levels)	3	#00C094
#F8766D	50.3817073170732	6.383	East Asia & Pacific (all income levels)	3	#F8766D
#FB61D7	42.1479024390244	6.608	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	73.3504878048781	2.246	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	66.432243902439	5.2	East Asia & Pacific (all income levels)	3	#F8766D
#C49A00	68.9780487804878	2.313	Europe & Central Asia (all income levels)	3	#C49A00
#C49A00	70.5011951219512	2.83	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	31.9848292682927	6.035	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	39.1810487804878	6.811	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	36.7866097560976	7.255	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	60.3999512195122	6.558	Latin America & Caribbean (all income levels)	3	#53B400
#FB61D7	51.6565853658537	6.284	Sub-Saharan Africa (all income levels)	3	#FB61D7
#53B400	52.7113170731707	6.752	Latin America & Caribbean (all income levels)	3	#53B400
#00C094	54.1151951219512	7.522	Middle East & North Africa (all income levels)	3	#00C094
#FB61D7	44.8194634146342	6.745	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	41.0037073170732	6.287	Sub-Saharan Africa (all income levels)	3	#FB61D7
#FB61D7	40.7076829268293	6.622	Sub-Saharan Africa (all income levels)	3	#FB61D7
#F8766D	56.3500243902439	6.155	East Asia & Pacific (all income levels)	3	#F8766D
#C49A00	56.9900487804878	6.308	Europe & Central Asia (all income levels)	3	#C49A00
#F8766D	34.7290487804878	6.375	East Asia & Pacific (all income levels)	3	#F8766D
#C49A00	55.2718048780488	6.626	Europe & Central Asia (all income levels)	3	#C49A00
#00C094	49.3058048780488	7.231	Middle East & North Africa (all income levels)	3	#00C094
#F8766D	62.0972926829268	7.302	East Asia & Pacific (all income levels)	3	#F8766D
#C49A00	48.4239756097561	6.058	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	64.2196829268293	5.005	Latin America & Caribbean (all income levels)	3	#53B400
#FB61D7	44.162243902439	6.804	Sub-Saharan Africa (all income levels)	3	#FB61D7
#C49A00	70.4919512195122	2.14	Europe & Central Asia (all income levels)	3	#C49A00
#FB61D7	45.0845609756098	7.04	Sub-Saharan Africa (all income levels)	3	#FB61D7
#00B6EB	70.119512195122	3.461	North America	3	#00B6EB
#53B400	68.2059024390244	2.885	Latin America & Caribbean (all income levels)	3	#53B400
#C49A00	59.7176585365854	6.783	Europe & Central Asia (all income levels)	3	#C49A00
#53B400	55.7307317073171	7.074	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	59.6514634146342	6.628	Latin America & Caribbean (all income levels)	3	#53B400
#53B400	64.4625609756098	5.52	Latin America & Caribbean (all income levels)	3	#53B400
#F8766D	45.2356829268293	7.277	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	47.6881951219512	7.033	East Asia & Pacific (all income levels)	3	#F8766D
#F8766D	50.969512195122	7.296	East Asia & Pacific (all income levels)	3	#F8766D
