colour	x	y	group	showSelectedlegendcolour
#F8766D	162458871	3.745	17	East Asia & Pacific (all income levels)
#F8766D	165772077	3.606	17	East Asia & Pacific (all income levels)
#F8766D	169039084	3.472	17	East Asia & Pacific (all income levels)
#F8766D	172265107	3.346	17	East Asia & Pacific (all income levels)
#F8766D	175460614	3.229	17	East Asia & Pacific (all income levels)
#F8766D	178633239	3.122	17	East Asia & Pacific (all income levels)
#F8766D	181786329	3.024	17	East Asia & Pacific (all income levels)
#F8766D	184916848	2.934	17	East Asia & Pacific (all income levels)
#F8766D	188019278	2.849	17	East Asia & Pacific (all income levels)
#F8766D	191085673	2.771	17	East Asia & Pacific (all income levels)
#F8766D	194112556	2.699	17	East Asia & Pacific (all income levels)
#F8766D	197097887	2.635	17	East Asia & Pacific (all income levels)
#F8766D	200050444	2.579	17	East Asia & Pacific (all income levels)
#F8766D	202990922	2.53	17	East Asia & Pacific (all income levels)
#F8766D	205946831	2.489	17	East Asia & Pacific (all income levels)
#F8766D	208938698	2.453	17	East Asia & Pacific (all income levels)
#F8766D	211970371	2.419	17	East Asia & Pacific (all income levels)
#F8766D	215038285	2.386	17	East Asia & Pacific (all income levels)
#F8766D	218145617	2.353	17	East Asia & Pacific (all income levels)
#F8766D	221293797	2.318	17	East Asia & Pacific (all income levels)
#F8766D	224480901	2.282	17	East Asia & Pacific (all income levels)
#F8766D	227709821	2.246	17	East Asia & Pacific (all income levels)
#F8766D	230972808	2.21	17	East Asia & Pacific (all income levels)
#F8766D	234243489	2.176	17	East Asia & Pacific (all income levels)
#F8766D	237486894	2.145	17	East Asia & Pacific (all income levels)
#F8766D	240676485	2.117	17	East Asia & Pacific (all income levels)
#F8766D	243801639	2.09	17	East Asia & Pacific (all income levels)
#F8766D	92500572	2.001	19	East Asia & Pacific (all income levels)
#F8766D	94943000	2.05	19	East Asia & Pacific (all income levels)
#F8766D	95832000	2.01	19	East Asia & Pacific (all income levels)
#F8766D	96812000	2.02	19	East Asia & Pacific (all income levels)
#F8766D	97826000	2.05	19	East Asia & Pacific (all income levels)
#F8766D	98883000	2.139	19	East Asia & Pacific (all income levels)
#F8766D	99790000	1.58	19	East Asia & Pacific (all income levels)
#F8766D	100725000	2.02	19	East Asia & Pacific (all income levels)
#F8766D	101061000	2.13	19	East Asia & Pacific (all income levels)
#F8766D	103172000	2.13	19	East Asia & Pacific (all income levels)
#F8766D	104345000	2.135	19	East Asia & Pacific (all income levels)
#F8766D	105697000	2.16	19	East Asia & Pacific (all income levels)
#F8766D	107188000	2.14	19	East Asia & Pacific (all income levels)
#F8766D	108079000	2.14	19	East Asia & Pacific (all income levels)
#F8766D	110162000	2.05	19	East Asia & Pacific (all income levels)
#F8766D	111940000	1.909	19	East Asia & Pacific (all income levels)
#F8766D	112771000	1.85	19	East Asia & Pacific (all income levels)
#F8766D	113863000	1.8	19	East Asia & Pacific (all income levels)
#F8766D	114898000	1.79	19	East Asia & Pacific (all income levels)
#F8766D	115870000	1.77	19	East Asia & Pacific (all income levels)
#F8766D	116782000	1.75	19	East Asia & Pacific (all income levels)
#F8766D	117648000	1.74	19	East Asia & Pacific (all income levels)
#F8766D	118449000	1.77	19	East Asia & Pacific (all income levels)
#F8766D	119259000	1.8	19	East Asia & Pacific (all income levels)
#F8766D	120018000	1.81	19	East Asia & Pacific (all income levels)
#F8766D	120754000	1.76	19	East Asia & Pacific (all income levels)
#F8766D	121492000	1.72	19	East Asia & Pacific (all income levels)
#F8766D	122091000	1.69	19	East Asia & Pacific (all income levels)
#F8766D	122613000	1.66	19	East Asia & Pacific (all income levels)
#F8766D	123116000	1.57	19	East Asia & Pacific (all income levels)
#F8766D	123537000	1.54	19	East Asia & Pacific (all income levels)
#F8766D	123921000	1.53	19	East Asia & Pacific (all income levels)
#F8766D	124229000	1.502	19	East Asia & Pacific (all income levels)
#F8766D	124536000	1.458	19	East Asia & Pacific (all income levels)
#F8766D	124961000	1.5	19	East Asia & Pacific (all income levels)
#F8766D	125439000	1.422	19	East Asia & Pacific (all income levels)
#F8766D	125761000	1.425	19	East Asia & Pacific (all income levels)
#F8766D	126091000	1.388	19	East Asia & Pacific (all income levels)
#F8766D	126410000	1.384	19	East Asia & Pacific (all income levels)
#F8766D	126650000	1.342	19	East Asia & Pacific (all income levels)
#F8766D	126870000	1.359	19	East Asia & Pacific (all income levels)
#F8766D	127149000	1.33	19	East Asia & Pacific (all income levels)
#F8766D	127445000	1.32	19	East Asia & Pacific (all income levels)
#F8766D	127450459	1.39	19	East Asia & Pacific (all income levels)
#F8766D	127557958	1.37	19	East Asia & Pacific (all income levels)
#F8766D	127704040	1.37	20	East Asia & Pacific (all income levels)
#F8766D	127718000	1.29	20	East Asia & Pacific (all income levels)
#F8766D	127756000	1.32	20	East Asia & Pacific (all income levels)
#F8766D	127761000	1.29	20	East Asia & Pacific (all income levels)
#F8766D	127770750	1.34	20	East Asia & Pacific (all income levels)
#F8766D	127773000	1.26	20	East Asia & Pacific (all income levels)
#F8766D	127817277	1.39	20	East Asia & Pacific (all income levels)
#F8766D	46573	4.345	21	East Asia & Pacific (all income levels)
#F8766D	50617	4.7	22	East Asia & Pacific (all income levels)
#F8766D	57352	4.5	23	East Asia & Pacific (all income levels)
#F8766D	65841	4.4	24	East Asia & Pacific (all income levels)
#F8766D	73434	3.8	25	East Asia & Pacific (all income levels)
#F8766D	76378	4.5	26	East Asia & Pacific (all income levels)
#F8766D	78725	4.2	27	East Asia & Pacific (all income levels)
#F8766D	85799	3.6	28	East Asia & Pacific (all income levels)
#F8766D	90468	3.44	29	East Asia & Pacific (all income levels)
#F8766D	11424179	3.643	31	East Asia & Pacific (all income levels)
#F8766D	11665593	3.592	31	East Asia & Pacific (all income levels)
#F8766D	11871721	3.568	31	East Asia & Pacific (all income levels)
#F8766D	12065471	3.588	31	East Asia & Pacific (all income levels)
#F8766D	12282423	3.653	31	East Asia & Pacific (all income levels)
#F8766D	12547526	3.756	31	East Asia & Pacific (all income levels)
#F8766D	12864685	3.876	31	East Asia & Pacific (all income levels)
#F8766D	13221828	3.984	31	East Asia & Pacific (all income levels)
#F8766D	13608614	4.054	31	East Asia & Pacific (all income levels)
#F8766D	14009171	4.076	31	East Asia & Pacific (all income levels)
#F8766D	14410403	4.036	31	East Asia & Pacific (all income levels)
#F8766D	14812366	3.927	31	East Asia & Pacific (all income levels)
#F8766D	15214618	3.761	31	East Asia & Pacific (all income levels)
#F8766D	15603005	3.556	31	East Asia & Pacific (all income levels)
#F8766D	15960131	3.326	31	East Asia & Pacific (all income levels)
#F8766D	16274744	3.101	31	East Asia & Pacific (all income levels)
#F8766D	16539033	2.909	31	East Asia & Pacific (all income levels)
#F8766D	16758831	2.77	31	East Asia & Pacific (all income levels)
#F8766D	16953627	2.692	31	East Asia & Pacific (all income levels)
#F8766D	17151326	2.676	31	East Asia & Pacific (all income levels)
#F8766D	17372172	2.705	31	East Asia & Pacific (all income levels)
#F8766D	17623339	2.756	31	East Asia & Pacific (all income levels)
#F8766D	17899241	2.797	31	East Asia & Pacific (all income levels)
#F8766D	18191886	2.807	31	East Asia & Pacific (all income levels)
#F8766D	18488002	2.779	31	East Asia & Pacific (all income levels)
#F8766D	18778106	2.716	31	East Asia & Pacific (all income levels)
#F8766D	19058994	2.633	31	East Asia & Pacific (all income levels)
#F8766D	19334557	2.55	31	East Asia & Pacific (all income levels)
#F8766D	19610518	2.482	31	East Asia & Pacific (all income levels)
#F8766D	19895397	2.434	31	East Asia & Pacific (all income levels)
#F8766D	20194361	2.406	31	East Asia & Pacific (all income levels)
#F8766D	20510215	2.391	31	East Asia & Pacific (all income levels)
#F8766D	20838090	2.38	31	East Asia & Pacific (all income levels)
#F8766D	21166238	2.363	31	East Asia & Pacific (all income levels)
#F8766D	21478552	2.338	31	East Asia & Pacific (all income levels)
#F8766D	21763678	2.306	31	East Asia & Pacific (all income levels)
#F8766D	22016518	2.266	31	East Asia & Pacific (all income levels)
#F8766D	22240833	2.224	31	East Asia & Pacific (all income levels)
#F8766D	22444993	2.182	31	East Asia & Pacific (all income levels)
#F8766D	22641754	2.144	31	East Asia & Pacific (all income levels)
#F8766D	22840225	2.11	31	East Asia & Pacific (all income levels)
#F8766D	23043449	2.084	31	East Asia & Pacific (all income levels)
#F8766D	23248059	2.065	31	East Asia & Pacific (all income levels)
#F8766D	23449180	2.053	31	East Asia & Pacific (all income levels)
#F8766D	23639303	2.046	31	East Asia & Pacific (all income levels)
#F8766D	23813333	2.043	31	East Asia & Pacific (all income levels)
#F8766D	23969917	2.042	31	East Asia & Pacific (all income levels)
#F8766D	24111989	2.041	31	East Asia & Pacific (all income levels)
#F8766D	24243894	2.038	31	East Asia & Pacific (all income levels)
#F8766D	24371865	2.032	31	East Asia & Pacific (all income levels)
#F8766D	24500520	2.022	31	East Asia & Pacific (all income levels)
#F8766D	24631291	2.01	31	East Asia & Pacific (all income levels)
#F8766D	25074152	6.155	33	East Asia & Pacific (all income levels)
#F8766D	25725456	5.989	33	East Asia & Pacific (all income levels)
#F8766D	26437008	5.789	33	East Asia & Pacific (all income levels)
#F8766D	27140032	5.574	33	East Asia & Pacific (all income levels)
#F8766D	27836904	5.357	33	East Asia & Pacific (all income levels)
#F8766D	28530000	5.157	33	East Asia & Pacific (all income levels)
#F8766D	29217736	4.987	33	East Asia & Pacific (all income levels)
#F8766D	29898528	4.845	33	East Asia & Pacific (all income levels)
#F8766D	30574752	4.725	33	East Asia & Pacific (all income levels)
#F8766D	31248784	4.624	33	East Asia & Pacific (all income levels)
#F8766D	31923000	4.53	33	East Asia & Pacific (all income levels)
#F8766D	32595816	4.54	33	East Asia & Pacific (all income levels)
#F8766D	33265648	4.14	33	East Asia & Pacific (all income levels)
#F8766D	33934872	4.1	33	East Asia & Pacific (all income levels)
#F8766D	34605864	3.81	33	East Asia & Pacific (all income levels)
#F8766D	35281000	3.47	33	East Asia & Pacific (all income levels)
#F8766D	35849000	3.05	33	East Asia & Pacific (all income levels)
#F8766D	36412000	3.02	33	East Asia & Pacific (all income levels)
#F8766D	36969000	2.65	33	East Asia & Pacific (all income levels)
#F8766D	37534000	2.9	33	East Asia & Pacific (all income levels)
#F8766D	38124000	2.83	33	East Asia & Pacific (all income levels)
#F8766D	38723000	2.66	33	East Asia & Pacific (all income levels)
#F8766D	39326000	2.42	33	East Asia & Pacific (all income levels)
#F8766D	39910000	2.08	33	East Asia & Pacific (all income levels)
#F8766D	40406000	1.96	33	East Asia & Pacific (all income levels)
#F8766D	40806000	1.67	33	East Asia & Pacific (all income levels)
#F8766D	41184000	1.6	33	East Asia & Pacific (all income levels)
#F8766D	41575000	1.55	33	East Asia & Pacific (all income levels)
#F8766D	41975000	1.56	33	East Asia & Pacific (all income levels)
#F8766D	42380000	1.58	33	East Asia & Pacific (all income levels)
#F8766D	42869000	1.59	33	East Asia & Pacific (all income levels)
#F8766D	43268000	1.74	33	East Asia & Pacific (all income levels)
#F8766D	43663000	1.78	33	East Asia & Pacific (all income levels)
#F8766D	44056000	1.67	33	East Asia & Pacific (all income levels)
#F8766D	44453000	1.67	33	East Asia & Pacific (all income levels)
#F8766D	45093000	1.65	33	East Asia & Pacific (all income levels)
#F8766D	45525000	1.58	33	East Asia & Pacific (all income levels)
#F8766D	45954000	1.54	33	East Asia & Pacific (all income levels)
#F8766D	46287000	1.47	33	East Asia & Pacific (all income levels)
#F8766D	46617000	1.42	33	East Asia & Pacific (all income levels)
#F8766D	47008000	1.47	33	East Asia & Pacific (all income levels)
#F8766D	47357000	1.3	33	East Asia & Pacific (all income levels)
#F8766D	47622000	1.17	33	East Asia & Pacific (all income levels)
#F8766D	47859000	1.19	33	East Asia & Pacific (all income levels)
#F8766D	48039000	1.16	33	East Asia & Pacific (all income levels)
#F8766D	48138000	1.076	33	East Asia & Pacific (all income levels)
#F8766D	48372000	1.123	33	East Asia & Pacific (all income levels)
#F8766D	48598000	1.25	33	East Asia & Pacific (all income levels)
#F8766D	48949000	1.192	33	East Asia & Pacific (all income levels)
#F8766D	49182000	1.149	33	East Asia & Pacific (all income levels)
#F8766D	49410000	1.226	33	East Asia & Pacific (all income levels)
#F8766D	49779000	1.244	33	East Asia & Pacific (all income levels)
#F8766D	2119731	5.961	35	East Asia & Pacific (all income levels)
#F8766D	2169035	5.964	35	East Asia & Pacific (all income levels)
#F8766D	2219669	5.966	35	East Asia & Pacific (all income levels)
#F8766D	2271735	5.969	35	East Asia & Pacific (all income levels)
#F8766D	2325343	5.971	35	East Asia & Pacific (all income levels)
#F8766D	2380603	5.973	35	East Asia & Pacific (all income levels)
#F8766D	2436999	5.974	35	East Asia & Pacific (all income levels)
#F8766D	2494491	5.973	35	East Asia & Pacific (all income levels)
#F8766D	2554162	5.973	35	East Asia & Pacific (all income levels)
#F8766D	2617482	5.972	35	East Asia & Pacific (all income levels)
#F8766D	2685174	5.974	35	East Asia & Pacific (all income levels)
#F8766D	2758694	5.979	35	East Asia & Pacific (all income levels)
#F8766D	2836932	5.99	35	East Asia & Pacific (all income levels)
#F8766D	2915019	6.006	35	East Asia & Pacific (all income levels)
#F8766D	2986320	6.029	35	East Asia & Pacific (all income levels)
#F8766D	3046549	6.059	35	East Asia & Pacific (all income levels)
#F8766D	3093537	6.096	35	East Asia & Pacific (all income levels)
#F8766D	3130003	6.139	35	East Asia & Pacific (all income levels)
#F8766D	3162568	6.186	35	East Asia & Pacific (all income levels)
#F8766D	3200598	6.233	35	East Asia & Pacific (all income levels)
#F8766D	3250924	6.277	35	East Asia & Pacific (all income levels)
#F8766D	3315725	6.315	35	East Asia & Pacific (all income levels)
#F8766D	3393250	6.345	35	East Asia & Pacific (all income levels)
#F8766D	3481583	6.363	35	East Asia & Pacific (all income levels)
#F8766D	3577281	6.369	35	East Asia & Pacific (all income levels)
#F8766D	3677692	6.361	35	East Asia & Pacific (all income levels)
#F8766D	3782195	6.342	35	East Asia & Pacific (all income levels)
#F8766D	3891340	6.313	35	East Asia & Pacific (all income levels)
#F8766D	4004881	6.274	35	East Asia & Pacific (all income levels)
#F8766D	4122737	6.222	35	East Asia & Pacific (all income levels)
#F8766D	4244520	6.152	35	East Asia & Pacific (all income levels)
#F8766D	4369940	6.057	35	East Asia & Pacific (all income levels)
#F8766D	4497827	5.934	35	East Asia & Pacific (all income levels)
#F8766D	4625861	5.782	35	East Asia & Pacific (all income levels)
#F8766D	4751142	5.603	35	East Asia & Pacific (all income levels)
#F8766D	4871472	5.4	35	East Asia & Pacific (all income levels)
#F8766D	4986592	5.175	35	East Asia & Pacific (all income levels)
#F8766D	5096724	4.938	35	East Asia & Pacific (all income levels)
#F8766D	5200898	4.696	35	East Asia & Pacific (all income levels)
#F8766D	5298146	4.457	35	East Asia & Pacific (all income levels)
#F8766D	5388281	4.227	35	East Asia & Pacific (all income levels)
#F8766D	5470169	4.011	35	East Asia & Pacific (all income levels)
#F8766D	5545245	3.811	35	East Asia & Pacific (all income levels)
#F8766D	5619069	3.626	35	East Asia & Pacific (all income levels)
#F8766D	5699112	3.46	35	East Asia & Pacific (all income levels)
#F8766D	5790646	3.311	35	East Asia & Pacific (all income levels)
#F8766D	5895930	3.178	35	East Asia & Pacific (all income levels)
#F8766D	6013278	3.057	35	East Asia & Pacific (all income levels)
#F8766D	6139127	2.946	35	East Asia & Pacific (all income levels)
#F8766D	6267968	2.843	35	East Asia & Pacific (all income levels)
#F8766D	6395713	2.747	35	East Asia & Pacific (all income levels)
#F8766D	6521314	2.658	35	East Asia & Pacific (all income levels)
#F8766D	171456	4.945	37	East Asia & Pacific (all income levels)
#F8766D	175135	4.763	37	East Asia & Pacific (all income levels)
#F8766D	181025	4.525	37	East Asia & Pacific (all income levels)
#F8766D	188703	4.242	37	East Asia & Pacific (all income levels)
#F8766D	197523	3.926	37	East Asia & Pacific (all income levels)
#F8766D	206910	3.594	37	East Asia & Pacific (all income levels)
#F8766D	216873	3.261	37	East Asia & Pacific (all income levels)
#F8766D	227258	2.942	37	East Asia & Pacific (all income levels)
#F8766D	237129	2.647	37	East Asia & Pacific (all income levels)
#F8766D	242458	1.485	37	East Asia & Pacific (all income levels)
